participantId,IC_openai_initial,IC_openai
f304ea43b8__S173960501,2.0,2.0
f304ea43b8__S173961476,3.0,3.0
f304ea43b8__S173963134,3.0,3.0
f30847690e__S173961013,3.0,3.0
f30847690e__S173962387,2.0,2.0
f30847690e__S173968782,2.0,2.0
f31051fee3__S173963394,3.0,3.0
f31051fee3__S173965670,1.0,1.0
f31051fee3__S173968254,3.0,3.0
f32d16b581__S173961529,2.0,2.0
f32d16b581__S173962397,3.0,3.0
f32d16b581__S173969890,4.0,4.0
f32efa37ea__S173961170,2.0,2.0
f32efa37ea__S173963963,2.0,2.0
f32efa37ea__S173968519,3.0,3.0
f3333b13be__S173961435,3.0,3.0
f3333b13be__S173963971,3.0,3.0
f3333b13be__S173964430,2.0,2.0
f33b8c32fe__S173961282,2.0,2.0
f33b8c32fe__S173963459,2.0,2.0
f33b8c32fe__S173967132,3.0,3.0
f3489b3adf__S173967518,3.2,3.2
f3489b3adf__S173967760,3.0,3.0
f3489b3adf__S173969766,3.9,3.9
f3489b3adf__S173970684,2.0,2.0
f351071c1a__S173964046,2.0,2.0
f351071c1a__S173964259,2.0,2.0
f351071c1a__S173970529,3.0,3.0
f3510c9bba__S173961880,2.0,2.0
f3510c9bba__S173967548,3.9,3.9
f3510c9bba__S173969661,2.0,2.0
f3550db964__S173964033,5.0,5.0
f3550db964__S173964651,5.0,5.0
f3550db964__S173965005,5.0,5.0
f35e4f9416__S173961476,3.0,3.0
f35e4f9416__S173966210,3.0,3.0
f35e4f9416__S173970995,3.0,3.0
f36016deae__S173962272,2.1,2.1
f36016deae__S173963801,2.0,2.0
f36016deae__S173964506,2.0,2.0
f3679c2876__S173965766,5.0,5.0
f3679c2876__S173966711,3.9,3.9
f3679c2876__S173970941,2.0,2.0
f368a64b96__S173964380,3.0,3.0
f368a64b96__S173967781,2.7,2.7
f374e39c22__S173961435,1.5,1.5
f374e39c22__S173962448,2.0,2.0
f374e39c22__S173965352,2.0,2.0
f374e39c22__S173967444,1.7,1.7
f3800fd8c0__S173966799,3.0,3.0
f3800fd8c0__S173967210,3.0,3.0
f3800fd8c0__S173968320,2.0,2.0
f387241924__S173960756,1.0,1.0
f387241924__S173965860,1.0,1.0
f387241924__S173970790,2.0,2.0
f3893a4f33__S173960640,2.4,2.4
f3893a4f33__S173961562,2.5,2.5
f3893a4f33__S173969047,3.0,3.0
f39d732942__S173962967,2.0,2.0
f39d732942__S173963694,2.0,2.0
f39d732942__S173968115,2.6,2.6
f39d732942__S173970772,2.0,2.0
f3b76e0c5a__S173962335,3.0,3.0
f3b76e0c5a__S173963302,4.0,4.0
f3b76e0c5a__S173963971,2.0,2.0
f3b85b1b4f__S173962714,2.0,2.0
f3b85b1b4f__S173964407,3.0,3.0
f3b85b1b4f__S173966997,3.7,3.7
f3bff79390__S173965766,3.0,3.0
f3bff79390__S173966711,3.0,3.0
f3bff79390__S173970941,4.9,4.9
f3ced2091b__S173965139,3.0,3.0
f3ced2091b__S173966814,3.0,3.0
f3ced2091b__S173968599,1.0,1.0
f3d5cbcd69__S173963392,3.6,3.6
f3d5cbcd69__S173967869,5.0,5.0
f3d5cbcd69__S173970265,3.0,3.0
f3edb23fb9__S173961460,3.0,3.0
f3edb23fb9__S173966995,2.4,2.4
f3edb23fb9__S173968035,3.0,3.0
f402527d47__S173963329,2.0,2.0
f402527d47__S173965356,2.0,2.0
f402527d47__S173968331,2.8,2.8
f4043e9e81__S173960377,4.0,4.0
f4043e9e81__S173963798,2.0,2.0
f4043e9e81__S173967910,4.0,4.0
f406c1faea__S173964033,4.0,4.0
f406c1faea__S173964651,5.0,5.0
f406c1faea__S173965005,3.9,3.9
f416851dd4__S173961529,2.0,2.0
f416851dd4__S173961892,2.0,2.0
f416851dd4__S173968470,2.0,2.0
f42055044c__S173965766,3.0,3.0
f42055044c__S173966711,3.0,3.0
f42055044c__S173970941,2.0,2.0
f42101e6ba__S173961337,3.0,3.0
f42101e6ba__S173968173,3.0,3.0
f42101e6ba__S173968580,3.0,3.0
f424f4889c__S173960898,2.0,2.0
f424f4889c__S173964991,2.0,2.0
f424f4889c__S173967655,2.0,2.0
f424f4889c__S173970028,2.0,2.0
f42aef4e6b__S173960554,4.0,4.0
f42aef4e6b__S173962234,5.0,5.0
f42aef4e6b__S173968040,3.0,3.0
f434f3fefb__S173961283,3.0,3.0
f434f3fefb__S173962935,2.0,2.0
f434f3fefb__S173970469,3.0,3.0
f4357bbf13__S173961602,3.0,3.0
f4357bbf13__S173963596,4.0,4.0
f4357bbf13__S173966441,2.0,2.0
f43eb06f71__S173960376,2.0,2.0
f43eb06f71__S173969478,2.0,2.0
f43eb06f71__S173970028,2.0,2.0
f449f8ff0a__S173963781,3.0,3.0
f449f8ff0a__S173963785,4.0,4.0
f449f8ff0a__S173963999,2.0,2.0
f45fa2a029__S173960400,2.1,2.1
f45fa2a029__S173963004,3.0,3.0
f45fa2a029__S173970491,2.0,2.0
f461fd55e0__S173968713,3.0,3.0
f461fd55e0__S173969798,3.6,3.6
f461fd55e0__S173970426,3.3,3.3
f469487058__S173965352,2.0,2.0
f469487058__S173965483,3.0,3.0
f469487058__S173969264,3.0,3.0
f483d13c10__S173961048,2.3,2.3
f483d13c10__S173961630,2.0,2.0
f483d13c10__S173965132,3.0,3.0
f483d13c10__S173969553,2.0,2.0
f484c052b1__S173968074,4.0,4.0
f484c052b1__S173969067,3.3,3.3
f484c052b1__S173970553,3.1,3.1
f49072149b__S173962452,2.0,2.0
f49072149b__S173963448,2.0,2.0
f49072149b__S173967752,2.0,2.0
f4abb92c54__S173960482,3.0,3.0
f4abb92c54__S173962574,3.0,3.0
f4abb92c54__S173965593,3.0,3.0
f4abb92c54__S173970856,2.0,2.0
f4c14b18ea__S173961515,3.0,3.0
f4c14b18ea__S173962962,2.0,2.0
f4c14b18ea__S173963781,3.0,3.0
f4c7c3d8ad__S173960914,3.0,3.0
f4c7c3d8ad__S173966230,3.0,3.0
f4c7c3d8ad__S173970172,2.0,2.0
f4c80bc71b__S173960984,3.0,3.0
f4c80bc71b__S173963921,2.0,2.0
f4c80bc71b__S173964144,2.0,2.0
f4ebca5043__S173961643,2.0,2.0
f4ebca5043__S173961759,3.0,3.0
f4ebca5043__S173968544,2.0,2.0
f4ecd8ff32__S173960582,3.0,3.0
f4ecd8ff32__S173968151,4.0,4.0
f4ecd8ff32__S173970184,3.0,3.0
f4ede38579__S173966999,2.0,2.0
f4ede38579__S173969025,2.0,2.0
f4ede38579__S173970751,2.0,2.0
f5096ddd1a__S173962035,3.5,3.5
f5096ddd1a__S173963938,3.0,3.0
f5096ddd1a__S173966138,3.0,3.0
f50e0e92ff__S173962864,3.0,3.0
f50e0e92ff__S173963914,3.0,3.0
f50e0e92ff__S173968526,2.0,2.0
f520225e29__S173965088,2.0,2.0
f520225e29__S173970760,3.0,3.0
f528df7d2d__S173960175,2.0,2.0
f528df7d2d__S173965061,3.0,3.0
f528df7d2d__S173969292,2.0,2.0
f532d2937b__S173961493,4.0,4.0
f532d2937b__S173963437,2.0,2.0
f532d2937b__S173968514,2.4,2.4
f538a1271e__S173963817,2.0,2.0
f538a1271e__S173966600,3.0,3.0
f538a1271e__S173969663,2.0,2.0
f54084eae3__S173961498,5.0,5.0
f54084eae3__S173967765,3.5,3.5
f54084eae3__S173969123,3.0,3.0
f54c4915c1__S173964785,2.4,2.4
f54c4915c1__S173967997,2.3,2.3
f54c4915c1__S173970188,3.0,3.0
f54f8dc888__S173963117,3.0,3.0
f54f8dc888__S173965299,3.0,3.0
f54f8dc888__S173967330,2.0,2.0
f555e1b89f__S173961880,4.0,4.0
f555e1b89f__S173962320,4.0,4.0
f555e1b89f__S173965806,4.7,4.7
f55ac2cc07__S173960898,1.3,1.3
f55ac2cc07__S173968388,2.0,2.0
f55ac2cc07__S173969048,2.0,2.0
f55ce9b428__S173965459,3.0,3.0
f55ce9b428__S173970188,3.0,3.0
f55ea8de0f__S173961230,2.2,2.2
f55ea8de0f__S173970942,4.0,4.0
f5631a0595__S173960715,2.0,2.0
f5631a0595__S173963991,3.0,3.0
f5631a0595__S173966699,3.0,3.0
f5800b1128__S173962148,2.0,2.0
f5800b1128__S173965801,2.0,2.0
f5800b1128__S173969091,4.0,4.0
f5823e111b__S173962804,3.0,3.0
f5823e111b__S173966210,1.0,1.0
f5823e111b__S173971045,3.0,3.0
f587fffda7__S173960341,3.0,3.0
f587fffda7__S173965147,3.0,3.0
f587fffda7__S173965676,3.0,3.0
f5acb945bf__S173961538,2.6,2.6
f5acb945bf__S173966090,3.0,3.0
f5acb945bf__S173966156,3.0,3.0
f5b3f9871c__S173966156,3.0,3.0
f5b3f9871c__S173967210,2.0,2.0
f5b3f9871c__S173967262,4.0,4.0
f5b4fd023b__S173964039,3.0,3.0
f5b4fd023b__S173966502,3.0,3.0
f5b4fd023b__S173969432,3.0,3.0
f5b5df3b58__S173963329,2.0,2.0
f5b5df3b58__S173965356,3.0,3.0
f5b5df3b58__S173968331,3.0,3.0
f5d2953f95__S173961435,3.0,3.0
f5d2953f95__S173968599,2.0,2.0
f5d2953f95__S173969047,4.0,4.0
f5d83e5123__S173964538,2.0,2.0
f5d83e5123__S173969672,3.0,3.0
f5d83e5123__S173970714,3.0,3.0
f5dbd9c28d__S173964727,2.8,2.8
f5dbd9c28d__S173968590,3.0,3.0
f5dbd9c28d__S173970754,2.0,2.0
f5dbdfedb1__S173961969,2.0,2.0
f5dbdfedb1__S173965962,3.0,3.0
f5dbdfedb1__S173969169,2.0,2.0
f5e402468a__S173961184,3.0,3.0
f5e402468a__S173965505,2.0,2.0
f5e402468a__S173967516,2.0,2.0
f5ea4f7691__S173964173,3.0,3.0
f5ea4f7691__S173964669,2.0,2.0
f5ea4f7691__S173965584,4.0,4.0
f5ea4f7691__S173966940,2.0,2.0
f5eaf0f8a7__S173965456,3.0,3.0
f5eaf0f8a7__S173966388,2.0,2.0
f5eaf0f8a7__S173968624,3.0,3.0
f5edc6c436__S173963488,3.0,3.0
f5edc6c436__S173966043,2.0,2.0
f5edc6c436__S173968475,2.9,2.9
f5f44e2555__S173969310,1.6,1.6
f5f44e2555__S173970903,3.0,3.0
f5f8b2fd11__S173968549,2.0,2.0
f5f8b2fd11__S173968739,5.0,5.0
f605ab68d5__S173960516,2.0,2.0
f605ab68d5__S173963497,2.0,2.0
f605ab68d5__S173966761,2.0,2.0
f60f38c893__S173965005,2.0,2.0
f60f38c893__S173967739,2.0,2.0
f60f38c893__S173969623,2.0,2.0
f60f38c893__S173970074,2.0,2.0
f614451e45__S173967762,4.9,4.9
f614451e45__S173967894,5.0,5.0
f614451e45__S173968165,4.0,4.0
f61c1951af__S173966287,1.0,1.0
f61c1951af__S173969028,2.0,2.0
f61c1951af__S173970516,2.0,2.0
f61fa3bfb4__S173966331,5.0,5.0
f61fa3bfb4__S173966618,2.0,2.0
f61fa3bfb4__S173967581,5.0,5.0
f6285899f8__S173961673,2.8,2.8
f6285899f8__S173963504,3.0,3.0
f6285899f8__S173971011,3.0,3.0
f629a0f8ba__S173960886,3.0,3.0
f629a0f8ba__S173962056,3.0,3.0
f629a0f8ba__S173968715,3.7,3.7
f62b12cba2__S173960400,3.0,3.0
f62b12cba2__S173965397,4.0,4.0
f62b12cba2__S173966240,4.2,4.2
f63ae0e8de__S173967910,2.0,2.0
f63ae0e8de__S173968672,3.0,3.0
f63ae0e8de__S173970527,3.0,3.0
f6461f1d9c__S173967298,3.0,3.0
f6461f1d9c__S173967655,2.0,2.0
f64da7a10b__S173960713,2.0,2.0
f64da7a10b__S173964557,3.0,3.0
f64da7a10b__S173969541,2.0,2.0
f655709d43__S173961177,3.0,3.0
f655709d43__S173964541,5.0,5.0
f655709d43__S173970680,3.0,3.0
f6652ae0d9__S173968022,4.0,4.0
f6652ae0d9__S173968672,3.0,3.0
f6652ae0d9__S173970772,2.0,2.0
f665debcfe__S173963040,2.0,2.0
f665debcfe__S173969210,3.0,3.0
f665debcfe__S173970137,2.0,2.0
f6675df0ec__S173967243,2.0,2.0
f6675df0ec__S173968798,2.0,2.0
f6675df0ec__S173970307,2.0,2.0
f67560cb51__S173961487,2.0,2.0
f67560cb51__S173969613,3.4,3.4
f67560cb51__S173970367,3.0,3.0
f6775ad5be__S173968616,2.0,2.0
f6775ad5be__S173970919,2.0,2.0
f6775ad5be__S173971013,4.0,4.0
f67b0f0473__S173967728,3.0,3.0
f67b0f0473__S173970041,2.0,2.0
f67b0f0473__S173970372,2.0,2.0
f6844ef142__S173962615,2.0,2.0
f6844ef142__S173962652,3.0,3.0
f6844ef142__S173966440,2.0,2.0
f69e174c28__S173968526,1.0,1.0
f69e174c28__S173968713,2.0,2.0
f69e174c28__S173969395,2.0,2.0
f6a3eca168__S173965371,5.0,5.0
f6a3eca168__S173966807,4.0,4.0
f6a3eca168__S173970735,5.0,5.0
f6bda5321e__S173960274,1.7,1.7
f6bda5321e__S173965945,1.4,1.4
f6bda5321e__S173966502,2.0,2.0
f6be7b9077__S173966228,2.0,2.0
f6be7b9077__S173968733,2.0,2.0
f6be7b9077__S173969033,3.0,3.0
f6c0986b40__S173960390,3.1,3.1
f6c0986b40__S173966122,2.0,2.0
f6c0986b40__S173968072,2.0,2.0
f6c3515ca0__S173964047,3.0,3.0
f6c3515ca0__S173964563,3.0,3.0
f6c3515ca0__S173966576,2.6,2.6
f6c4cd1f6c__S173966249,2.0,2.0
f6c4cd1f6c__S173969677,2.0,2.0
f6c4cd1f6c__S173970954,2.0,2.0
f6cd4d391f__S173962935,2.0,2.0
f6cd4d391f__S173964541,2.0,2.0
f6cd4d391f__S173966156,3.0,3.0
f6d0c1fe90__S173962854,2.0,2.0
f6d0c1fe90__S173964517,4.0,4.0
f6d0c1fe90__S173969969,3.2,3.2
f6d13410f1__S173960277,3.0,3.0
f6d13410f1__S173961831,2.0,2.0
f6d13410f1__S173969925,3.0,3.0
f6d500fb7d__S173962028,3.0,3.0
f6d500fb7d__S173967894,2.0,2.0
f6d500fb7d__S173969933,2.0,2.0
f6e6dc7579__S173963307,3.0,3.0
f6e6dc7579__S173963348,2.5,2.5
f6e6dc7579__S173965831,2.0,2.0
f6f7516a01__S173960681,2.0,2.0
f6f7516a01__S173962094,2.7,2.7
f6f7516a01__S173967013,3.0,3.0
f7076a2a30__S173967377,4.0,4.0
f7076a2a30__S173969063,3.0,3.0
f7079c691c__S173967096,2.0,2.0
f7079c691c__S173967781,4.0,4.0
f7079c691c__S173970426,2.4,2.4
f7091188b3__S173961389,3.0,3.0
f7091188b3__S173963858,4.0,4.0
f7091188b3__S173967832,4.0,4.0
f71b9b97b4__S173961515,2.0,2.0
f71b9b97b4__S173965592,2.0,2.0
f71b9b97b4__S173968825,4.0,4.0
f71b9b97b4__S173970188,3.0,3.0
f71eb275c2__S173960310,2.0,2.0
f71eb275c2__S173961600,3.0,3.0
f71eb275c2__S173969037,2.9,2.9
f72516edf0__S173962940,3.3,3.3
f72516edf0__S173963145,2.0,2.0
f72516edf0__S173965213,3.0,3.0
f7339f76bf__S173962561,3.0,3.0
f7339f76bf__S173965442,3.0,3.0
f751652405__S173968562,2.0,2.0
f751652405__S173969478,3.0,3.0
f753fe0910__S173963801,3.0,3.0
f753fe0910__S173970136,2.0,2.0
f75d6953e9__S173960179,3.0,3.0
f75d6953e9__S173966090,3.0,3.0
f75d6953e9__S173968918,3.0,3.0
f75ea45c7a__S173960471,2.1,2.1
f75ea45c7a__S173968782,3.4,3.4
f75ea45c7a__S173969432,4.2,4.2
f76975e387__S173960541,2.0,2.0
f76975e387__S173961624,4.0,4.0
f76975e387__S173962322,4.0,4.0
f77de08e87__S173963971,2.0,2.0
f77de08e87__S173964344,2.0,2.0
f77de08e87__S173969613,3.0,3.0
f7897e70c3__S173960419,3.0,3.0
f7897e70c3__S173964991,3.0,3.0
f7897e70c3__S173969798,2.0,2.0
f78e79e8d1__S173965381,2.0,2.0
f78e79e8d1__S173967505,3.0,3.0
f78e79e8d1__S173968856,1.7,1.7
f78ee4527b__S173961246,2.0,2.0
f78ee4527b__S173966900,2.0,2.0
f78ee4527b__S173967532,3.0,3.0
f791cb6bd2__S173960982,2.0,2.0
f791cb6bd2__S173961178,2.0,2.0
f791cb6bd2__S173967316,3.0,3.0
f79c01e153__S173964033,2.0,2.0
f79c01e153__S173964651,3.0,3.0
f79c01e153__S173965005,2.4,2.4
f7b9c1fcb6__S173962854,2.0,2.0
f7b9c1fcb6__S173964517,3.3,3.3
f7b9c1fcb6__S173969969,2.9,2.9
f7bd2ae5dc__S173962032,4.0,4.0
f7bd2ae5dc__S173962343,2.0,2.0
f7bd2ae5dc__S173970015,3.0,3.0
f7c798b021__S173961065,2.0,2.0
f7c798b021__S173965623,3.0,3.0
f7c798b021__S173968188,2.0,2.0
f7d50abf96__S173963670,2.0,2.0
f7d50abf96__S173963839,3.0,3.0
f7d50abf96__S173964062,2.3,2.3
f7d50abf96__S173965088,3.0,3.0
f7d9daf8d8__S173960171,2.0,2.0
f7d9daf8d8__S173960944,3.0,3.0
f7d9daf8d8__S173963780,3.0,3.0
f7e5922e4a__S173961437,3.0,3.0
f7e5922e4a__S173964785,3.1,3.1
f7e5922e4a__S173968579,3.0,3.0
f7e5922e4a__S173970156,4.4,4.4
f7e9d82627__S173963095,2.0,2.0
f7e9d82627__S173963661,2.1,2.1
f7e9d82627__S173970803,4.0,4.0
f7ef099c52__S173964033,3.2,3.2
f7ef099c52__S173964651,2.0,2.0
f7ef099c52__S173965005,2.0,2.0
f7fb90d25f__S173965913,3.0,3.0
f7fb90d25f__S173970019,2.3,2.3
f7fb90d25f__S173970032,3.0,3.0
f8088907dd__S173961261,3.0,3.0
f8088907dd__S173962636,2.0,2.0
f8088907dd__S173963066,3.0,3.0
f81751072c__S173961880,2.0,2.0
f81751072c__S173961933,1.5,1.5
f81751072c__S173968418,2.0,2.0
f82cf03e1d__S173962376,2.1,2.1
f82cf03e1d__S173970028,3.0,3.0
f82cf03e1d__S173970811,3.0,3.0
f843c86ef7__S173962152,3.0,3.0
f843c86ef7__S173963935,3.0,3.0
f843c86ef7__S173966791,3.7,3.7
f8441df7b8__S173962574,2.0,2.0
f8441df7b8__S173964062,3.0,3.0
f8441df7b8__S173967444,2.0,2.0
f8441df7b8__S173968237,2.0,2.0
f84c3f7e39__S173962657,2.0,2.0
f84c3f7e39__S173962760,2.0,2.0
f84c3f7e39__S173968030,2.0,2.0
f84f41e84d__S173962072,2.3,2.3
f84f41e84d__S173962405,4.7,4.7
f84f41e84d__S173964981,5.0,5.0
f85e79f40e__S173964089,2.0,2.0
f85e79f40e__S173969540,2.0,2.0
f8619d1dd2__S173965040,2.0,2.0
f8619d1dd2__S173966341,4.0,4.0
f8619d1dd2__S173967803,2.0,2.0
f86425496c__S173961177,3.0,3.0
f86425496c__S173964541,4.0,4.0
f86425496c__S173970680,4.0,4.0
f870df5dc3__S173966108,4.0,4.0
f870df5dc3__S173968713,4.0,4.0
f870df5dc3__S173969553,3.0,3.0
f870df5dc3__S173971064,3.0,3.0
f874c253bc__S173961177,2.0,2.0
f874c253bc__S173964485,2.2,2.2
f874c253bc__S173970006,2.0,2.0
f875bfc13c__S173960185,3.0,3.0
f875bfc13c__S173961892,3.0,3.0
f875bfc13c__S173964506,3.0,3.0
f8777a8279__S173961013,3.0,3.0
f8777a8279__S173968782,2.0,2.0
f87b8538cd__S173961715,3.0,3.0
f87b8538cd__S173968992,2.0,2.0
f87b8538cd__S173969587,2.0,2.0
f887462dda__S173963644,2.0,2.0
f887462dda__S173967642,3.0,3.0
f887462dda__S173968597,4.0,4.0
f897d266c3__S173961177,1.0,1.0
f897d266c3__S173964541,4.0,4.0
f897d266c3__S173970680,5.0,5.0
f8a11853e5__S173960532,2.0,2.0
f8a11853e5__S173963302,4.0,4.0
f8a11853e5__S173969737,2.9,2.9
f8a3b60b7d__S173964610,3.0,3.0
f8a3b60b7d__S173967960,2.0,2.0
f8a7d13107__S173962555,3.1,3.1
f8a7d13107__S173964464,3.9,3.9
f8a7d13107__S173965336,2.0,2.0
f8c113aa49__S173965766,4.5,4.5
f8c113aa49__S173966711,4.9,4.9
f8c113aa49__S173970941,5.0,5.0
f8ce13b53e__S173961110,2.0,2.0
f8ce13b53e__S173964321,1.0,1.0
f8ce13b53e__S173970465,2.0,2.0
f8d6e21d05__S173964651,1.0,1.0
f8d6e21d05__S173965005,3.0,3.0
f8d7d74f18__S173962804,4.0,4.0
f8d7d74f18__S173966210,3.0,3.0
f8d7d74f18__S173971045,3.0,3.0
f8ea2522db__S173962357,2.1,2.1
f8ea2522db__S173962495,2.0,2.0
f8ea39ee61__S173966210,3.0,3.0
f8ea39ee61__S173967242,2.0,2.0
f8ea39ee61__S173968182,2.2,2.2
f8fc1b8846__S173965513,1.7,1.7
f8fc1b8846__S173970994,1.0,1.0
f8fcfb1a81__S173961535,3.0,3.0
f8fcfb1a81__S173963020,3.0,3.0
f8fcfb1a81__S173968432,2.0,2.0
f90ebaf950__S173963698,3.0,3.0
f90ebaf950__S173967809,3.0,3.0
f90ebaf950__S173969451,3.0,3.0
f90fdb056c__S173969933,3.0,3.0
f90fdb056c__S173971065,3.0,3.0
f91b72d0ce__S173960558,2.0,2.0
f91b72d0ce__S173963935,2.0,2.0
f91b72d0ce__S173964624,2.0,2.0
f91b72d0ce__S173966317,3.0,3.0
f91e975c6b__S173961555,5.0,5.0
f91e975c6b__S173963268,5.0,5.0
f91e975c6b__S173970404,5.0,5.0
f91f81b494__S173966053,2.0,2.0
f91f81b494__S173966096,2.0,2.0
f91f81b494__S173969178,1.0,1.0
f923f837cc__S173960993,3.0,3.0
f923f837cc__S173963668,3.0,3.0
f923f837cc__S173969395,3.0,3.0
f929f1095d__S173961929,3.0,3.0
f929f1095d__S173963409,3.0,3.0
f929f1095d__S173970172,2.6,2.6
f92c68d0e1__S173961612,3.0,3.0
f92c68d0e1__S173967368,2.0,2.0
f92c68d0e1__S173967908,2.0,2.0
f92c8e299a__S173966576,3.0,3.0
f92d4f4b3e__S173961465,2.0,2.0
f92d4f4b3e__S173961538,3.7,3.7
f92d4f4b3e__S173964626,2.0,2.0
f93098b011__S173968624,2.1,2.1
f93098b011__S173968998,2.1,2.1
f93098b011__S173969342,4.0,4.0
f93d6a1a8f__S173963001,3.0,3.0
f93d6a1a8f__S173963284,2.0,2.0
f93d6a1a8f__S173970681,2.0,2.0
f96033d162__S173960604,3.0,3.0
f96033d162__S173963214,3.0,3.0
f96033d162__S173966629,4.3,4.3
f969e1c041__S173964238,2.0,2.0
f969e1c041__S173968763,2.0,2.0
f969e1c041__S173970151,2.7,2.7
f96dcb6f04__S173960274,2.0,2.0
f96dcb6f04__S173965945,2.0,2.0
f96dcb6f04__S173966502,3.3,3.3
f98efd5a97__S173965549,3.0,3.0
f98efd5a97__S173968655,4.0,4.0
f98efd5a97__S173969067,3.0,3.0
f997fc14c5__S173966514,3.0,3.0
f9a04ad6ec__S173960993,2.0,2.0
f9a04ad6ec__S173963971,3.0,3.0
f9a04ad6ec__S173964541,3.5,3.5
f9b4d2ed40__S173960604,3.0,3.0
f9b4d2ed40__S173966903,2.0,2.0
f9b4d2ed40__S173968164,4.0,4.0
f9b4d2ed40__S173969293,2.0,2.0
f9bb94274f__S173961108,2.0,2.0
f9bb94274f__S173961142,3.0,3.0
f9bb94274f__S173968960,2.0,2.0
f9c70fb693__S173960889,2.0,2.0
f9c70fb693__S173963022,2.0,2.0
f9c70fb693__S173968422,3.0,3.0
f9d1180d0e__S173962357,3.0,3.0
f9d1180d0e__S173965199,3.0,3.0
f9d1180d0e__S173969998,4.0,4.0
f9e548f84d__S173962803,2.0,2.0
f9e548f84d__S173964588,2.0,2.0
f9e548f84d__S173965119,3.0,3.0
f9ee9ad662__S173961773,3.0,3.0
f9ee9ad662__S173969094,3.0,3.0
f9ee9ad662__S173970108,3.0,3.0
f9fe631baf__S173967088,3.0,3.0
f9fe631baf__S173970042,2.0,2.0
f9fe631baf__S173970808,3.0,3.0
fa0a054fbf__S173963719,3.0,3.0
fa0a054fbf__S173967819,2.2,2.2
fa0acab54c__S173963504,3.0,3.0
fa0acab54c__S173965751,2.0,2.0
fa0acab54c__S173969541,2.0,2.0
fa134c8241__S173962907,3.0,3.0
fa134c8241__S173964915,2.9,2.9
fa134c8241__S173965239,2.0,2.0
fa14e62a59__S173964033,3.0,3.0
fa14e62a59__S173964651,3.0,3.0
fa14e62a59__S173965005,2.0,2.0
fa3985b01c__S173964036,2.0,2.0
fa3985b01c__S173964407,3.5,3.5
fa441d923e__S173961424,5.0,5.0
fa441d923e__S173961522,4.0,4.0
fa441d923e__S173961597,3.4,3.4
fa6f7d14b7__S173961602,1.0,1.0
fa6f7d14b7__S173964785,2.0,2.0
fa6f7d14b7__S173970491,3.0,3.0
fa78374f71__S173963914,3.0,3.0
fa78374f71__S173964210,4.0,4.0
fa78374f71__S173969148,2.1,2.1
fa7c4cbd2f__S173962109,3.0,3.0
fa7c4cbd2f__S173962316,2.0,2.0
fa7c4cbd2f__S173964507,2.0,2.0
fa846f35c4__S173960961,2.0,2.0
fa846f35c4__S173962614,2.0,2.0
fa846f35c4__S173970627,2.0,2.0
fa8ef3b99a__S173961673,2.0,2.0
fa8ef3b99a__S173971011,3.0,3.0
fa99f7d16e__S173964883,3.0,3.0
fa99f7d16e__S173965195,3.0,3.0
fa99f7d16e__S173968926,3.0,3.0
fa9a308eee__S173961283,3.0,3.0
fa9a308eee__S173970469,4.0,4.0
faad90fc46__S173964584,2.0,2.0
faad90fc46__S173964894,2.0,2.0
faad90fc46__S173970194,3.0,3.0
fac9853334__S173965349,3.0,3.0
fac9853334__S173965834,2.0,2.0
fac9853334__S173966115,4.0,4.0
facc537ec6__S173965766,4.0,4.0
facc537ec6__S173966711,3.0,3.0
facc537ec6__S173970941,3.0,3.0
fad4fcdfe0__S173965766,2.0,2.0
fad4fcdfe0__S173966711,2.0,2.0
fad4fcdfe0__S173970941,2.0,2.0
fadb5a24b1__S173964283,3.0,3.0
fadb5a24b1__S173964501,2.0,2.0
fadb5a24b1__S173967456,3.0,3.0
fadb5a24b1__S173968292,2.0,2.0
fafa886d38__S173964943,2.4,2.4
fafa886d38__S173967352,3.0,3.0
fafa886d38__S173968722,2.0,2.0
fb061b9e12__S173961061,3.0,3.0
fb061b9e12__S173963257,3.0,3.0
fb061b9e12__S173967778,3.0,3.0
fb061b9e12__S173969496,4.0,4.0
fb07824f19__S173962123,4.4,4.4
fb07824f19__S173962527,3.0,3.0
fb07824f19__S173969877,4.0,4.0
fb209f0549__S173964395,2.0,2.0
fb209f0549__S173967452,2.0,2.0
fb209f0549__S173967655,2.0,2.0
fb2eb1f7cc__S173960236,2.0,2.0
fb2eb1f7cc__S173960337,2.0,2.0
fb2eb1f7cc__S173964514,3.0,3.0
fb355bf70e__S173967860,2.0,2.0
fb355bf70e__S173969457,3.0,3.0
fb3794ab9b__S173964033,3.0,3.0
fb3794ab9b__S173966997,2.0,2.0
fb3794ab9b__S173971064,3.0,3.0
fb3f1a584c__S173965766,3.0,3.0
fb3f1a584c__S173966711,2.0,2.0
fb3f1a584c__S173970941,2.0,2.0
fb4d4d73d7__S173961680,2.8,2.8
fb4d4d73d7__S173967482,2.0,2.0
fb4d4d73d7__S173969489,2.0,2.0
fb57676ae1__S173960550,3.0,3.0
fb57676ae1__S173962510,3.0,3.0
fb57676ae1__S173964406,3.0,3.0
fb67896b5f__S173961460,2.8,2.8
fb67896b5f__S173966995,2.0,2.0
fb67896b5f__S173968035,4.0,4.0
fb7bd64e28__S173961108,3.0,3.0
fb7bd64e28__S173961142,3.0,3.0
fb7bd64e28__S173968960,5.0,5.0
fb819cf877__S173965766,2.0,2.0
